id,year,treated,age,educ,black,married,nodegree,dwincl,re74,hisp,early_ra,sample,experimental,re
2260.0,1975.0,,44.0,15.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2260.0,1978.0,,44.0,15.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2261.0,1975.0,,48.0,8.0,0.0,1.0,1.0,,24134.248046875,0.0,,2.0,0.0,23660.90234375
2261.0,1978.0,,48.0,8.0,0.0,1.0,1.0,,24134.248046875,0.0,,2.0,0.0,25564.669921875
2262.0,1975.0,,48.0,8.0,0.0,1.0,1.0,,24216.537109375,0.0,,2.0,0.0,25243.548828125
2262.0,1978.0,,48.0,8.0,0.0,1.0,1.0,,24216.537109375,0.0,,2.0,0.0,25121.3515625
2263.0,1975.0,,48.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25162.984375
2263.0,1978.0,,48.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2264.0,1975.0,,48.0,8.0,0.0,1.0,1.0,,7251.24658203125,0.0,,2.0,0.0,8529.0966796875
2264.0,1978.0,,48.0,8.0,0.0,1.0,1.0,,7251.24658203125,0.0,,2.0,0.0,6315.80322265625
2265.0,1975.0,,48.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2265.0,1978.0,,48.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2266.0,1975.0,,39.0,18.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2266.0,1978.0,,39.0,18.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2267.0,1975.0,,39.0,18.0,0.0,1.0,0.0,,1863.2626953125,0.0,,2.0,0.0,0.0
2267.0,1978.0,,39.0,18.0,0.0,1.0,0.0,,1863.2626953125,0.0,,2.0,0.0,523.115234375
2268.0,1975.0,,39.0,18.0,0.0,1.0,0.0,,20403.8046875,0.0,,2.0,0.0,19100.951171875
2268.0,1978.0,,39.0,18.0,0.0,1.0,0.0,,20403.8046875,0.0,,2.0,0.0,18688.80859375
2269.0,1975.0,,55.0,13.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2269.0,1978.0,,55.0,13.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2270.0,1975.0,,51.0,15.0,0.0,1.0,0.0,,18374.00390625,0.0,,2.0,0.0,19817.080078125
2270.0,1978.0,,51.0,15.0,0.0,1.0,0.0,,18374.00390625,0.0,,2.0,0.0,21729.96875
2271.0,1975.0,,44.0,14.0,0.0,1.0,0.0,,23240.822265625,0.0,,2.0,0.0,15620.564453125
2271.0,1978.0,,44.0,14.0,0.0,1.0,0.0,,23240.822265625,0.0,,2.0,0.0,22634.337890625
2272.0,1975.0,,44.0,14.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2272.0,1978.0,,44.0,14.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2273.0,1975.0,,44.0,14.0,0.0,1.0,0.0,,24392.87109375,0.0,,2.0,0.0,25243.548828125
2273.0,1978.0,,44.0,14.0,0.0,1.0,0.0,,24392.87109375,0.0,,2.0,0.0,25564.669921875
2274.0,1975.0,,44.0,14.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2274.0,1978.0,,44.0,14.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2275.0,1975.0,,48.0,7.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2275.0,1978.0,,48.0,7.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,23789.919921875
2276.0,1975.0,,55.0,12.0,0.0,0.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2276.0,1978.0,,55.0,12.0,0.0,0.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2277.0,1975.0,,55.0,12.0,0.0,0.0,0.0,,15587.9267578125,0.0,,2.0,0.0,13803.38671875
2277.0,1978.0,,55.0,12.0,0.0,0.0,0.0,,15587.9267578125,0.0,,2.0,0.0,9908.15625
2278.0,1975.0,,55.0,12.0,0.0,0.0,0.0,,17846.9609375,0.0,,2.0,0.0,13405.935546875
2278.0,1978.0,,55.0,12.0,0.0,0.0,0.0,,17846.9609375,0.0,,2.0,0.0,24760.787109375
2279.0,1975.0,,51.0,14.0,0.0,1.0,0.0,,20548.791015625,0.0,,2.0,0.0,22617.14453125
2279.0,1978.0,,51.0,14.0,0.0,1.0,0.0,,20548.791015625,0.0,,2.0,0.0,25564.669921875
2280.0,1975.0,,51.0,14.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2280.0,1978.0,,51.0,14.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2281.0,1975.0,,51.0,14.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2281.0,1978.0,,51.0,14.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2282.0,1975.0,,51.0,14.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2282.0,1978.0,,51.0,14.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,0.0
2283.0,1975.0,,31.0,16.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25162.984375
2283.0,1978.0,,31.0,16.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2284.0,1975.0,,55.0,10.0,0.0,0.0,1.0,,17359.103515625,0.0,,2.0,0.0,17529.048828125
2284.0,1978.0,,55.0,10.0,0.0,0.0,1.0,,17359.103515625,0.0,,2.0,0.0,18755.306640625
2285.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,10125.4912109375,0.0,,2.0,0.0,9631.935546875
2285.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,10125.4912109375,0.0,,2.0,0.0,18541.03515625
2286.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,742.98388671875
2286.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,0.0
2287.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,15303.8330078125,0.0,,2.0,0.0,12990.5810546875
2287.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,15303.8330078125,0.0,,2.0,0.0,13018.771484375
2288.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2288.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2289.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,16046.6611328125
2289.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2290.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2290.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2291.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,16167.8701171875,0.0,,2.0,0.0,16547.951171875
2291.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,16167.8701171875,0.0,,2.0,0.0,15003.3583984375
2292.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,20296.044921875,0.0,,2.0,0.0,21122.2265625
2292.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,20296.044921875,0.0,,2.0,0.0,25564.669921875
2293.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,10180.3505859375,0.0,,2.0,0.0,7832.6611328125
2293.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,10180.3505859375,0.0,,2.0,0.0,11447.9482421875
2294.0,1975.0,,54.0,8.0,0.0,1.0,1.0,,23327.03125,0.0,,2.0,0.0,22667.2734375
2294.0,1978.0,,54.0,8.0,0.0,1.0,1.0,,23327.03125,0.0,,2.0,0.0,22021.08203125
2295.0,1975.0,,44.0,13.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2295.0,1978.0,,44.0,13.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2296.0,1975.0,,44.0,13.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2296.0,1978.0,,44.0,13.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,0.0
2297.0,1975.0,,44.0,13.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2297.0,1978.0,,44.0,13.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2298.0,1975.0,,44.0,13.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2298.0,1978.0,,44.0,13.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2299.0,1975.0,,48.0,6.0,0.0,1.0,1.0,,15783.853515625,0.0,,2.0,0.0,13887.5322265625
2299.0,1978.0,,48.0,6.0,0.0,1.0,1.0,,15783.853515625,0.0,,2.0,0.0,19842.912109375
2300.0,1975.0,,48.0,6.0,0.0,1.0,1.0,,24994.3671875,0.0,,2.0,0.0,25243.548828125
2300.0,1978.0,,48.0,6.0,0.0,1.0,1.0,,24994.3671875,0.0,,2.0,0.0,25564.669921875
2301.0,1975.0,,48.0,6.0,0.0,1.0,1.0,,7212.06103515625,0.0,,2.0,0.0,23.274192810058594
2301.0,1978.0,,48.0,6.0,0.0,1.0,1.0,,7212.06103515625,0.0,,2.0,0.0,4789.31201171875
2302.0,1975.0,,48.0,13.0,0.0,1.0,0.0,,25862.322265625,1.0,,2.0,0.0,24258.87109375
2302.0,1978.0,,48.0,13.0,0.0,1.0,0.0,,25862.322265625,1.0,,2.0,0.0,24320.423828125
2303.0,1975.0,,39.0,16.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2303.0,1978.0,,39.0,16.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2304.0,1975.0,,39.0,16.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2304.0,1978.0,,39.0,16.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2305.0,1975.0,,39.0,16.0,0.0,1.0,0.0,,19345.80078125,0.0,,2.0,0.0,21557.2734375
2305.0,1978.0,,39.0,16.0,0.0,1.0,0.0,,19345.80078125,0.0,,2.0,0.0,0.0
2306.0,1975.0,,39.0,16.0,0.0,1.0,0.0,,24451.650390625,0.0,,2.0,0.0,24060.14453125
2306.0,1978.0,,39.0,16.0,0.0,1.0,0.0,,24451.650390625,0.0,,2.0,0.0,24565.7265625
2307.0,1975.0,,51.0,13.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2307.0,1978.0,,51.0,13.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2308.0,1975.0,,54.0,7.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2308.0,1978.0,,54.0,7.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2309.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2309.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,22109.744140625
2310.0,1975.0,,31.0,15.0,0.0,1.0,0.0,,18795.24609375,0.0,,2.0,0.0,14492.6611328125
2310.0,1978.0,,31.0,15.0,0.0,1.0,0.0,,18795.24609375,0.0,,2.0,0.0,25391.775390625
2311.0,1975.0,,51.0,11.0,0.0,1.0,1.0,,17966.4765625,0.0,,2.0,0.0,23863.208984375
2311.0,1978.0,,51.0,11.0,0.0,1.0,1.0,,17966.4765625,0.0,,2.0,0.0,14197.9970703125
2312.0,1975.0,,51.0,11.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2312.0,1978.0,,51.0,11.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2313.0,1975.0,,51.0,11.0,0.0,1.0,1.0,,11093.3681640625,0.0,,2.0,0.0,4667.37109375
2313.0,1978.0,,51.0,11.0,0.0,1.0,1.0,,11093.3681640625,0.0,,2.0,0.0,0.0
2314.0,1975.0,,54.0,7.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,20191.2578125
2314.0,1978.0,,54.0,7.0,0.0,1.0,1.0,,25862.322265625,0.0,,2.0,0.0,18968.09765625
2315.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,22459.076171875,0.0,,2.0,0.0,22165.984375
2315.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,22459.076171875,0.0,,2.0,0.0,21468.412109375
2316.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2316.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2317.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2317.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2318.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,17022.109375,0.0,,2.0,0.0,17251.548828125
2318.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,17022.109375,0.0,,2.0,0.0,16158.9404296875
2319.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,24729.865234375,0.0,,2.0,0.0,24672.435546875
2319.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,24729.865234375,0.0,,2.0,0.0,25564.669921875
2320.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2320.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,20085.259765625
2321.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,21679.287109375,0.0,,2.0,0.0,25243.548828125
2321.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,21679.287109375,0.0,,2.0,0.0,25564.669921875
2322.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,18050.724609375,0.0,,2.0,0.0,20955.7265625
2322.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,18050.724609375,0.0,,2.0,0.0,24058.8671875
2323.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2323.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,0.0
2324.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,23260.416015625,0.0,,2.0,0.0,18017.806640625
2324.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,23260.416015625,0.0,,2.0,0.0,23832.7734375
2325.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,20466.501953125,0.0,,2.0,0.0,20658.533203125
2325.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,20466.501953125,0.0,,2.0,0.0,20005.462890625
2326.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2326.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2327.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,18597.361328125,0.0,,2.0,0.0,17156.662109375
2327.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,18597.361328125,0.0,,2.0,0.0,25564.669921875
2328.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2328.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2329.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,10656.4521484375,0.0,,2.0,0.0,13776.5322265625
2329.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,10656.4521484375,0.0,,2.0,0.0,1615.1551513671875
2330.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,1801.0645751953125
2330.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,836.3932495117188
2331.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2331.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2332.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2332.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2333.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,21747.861328125,0.0,,2.0,0.0,21573.38671875
2333.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,21747.861328125,0.0,,2.0,0.0,21966.40625
2334.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,22796.068359375,0.0,,2.0,0.0,21875.951171875
2334.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,22796.068359375,0.0,,2.0,0.0,25564.669921875
2335.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,21713.033203125
2335.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,24530.26171875
2336.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2336.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2337.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2337.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2338.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,22686.349609375,0.0,,2.0,0.0,0.0
2338.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,22686.349609375,0.0,,2.0,0.0,19081.8828125
2339.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,22142.708984375
2339.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2340.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,19345.80078125,0.0,,2.0,0.0,19186.88671875
2340.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,19345.80078125,0.0,,2.0,0.0,22191.01953125
2341.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,16432.37109375,0.0,,2.0,0.0,15955.3544921875
2341.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,16432.37109375,0.0,,2.0,0.0,18911.9453125
2342.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,20509.60546875,0.0,,2.0,0.0,20975.419921875
2342.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,20509.60546875,0.0,,2.0,0.0,23788.443359375
2343.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,19363.43359375,0.0,,2.0,0.0,18651.580078125
2343.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,19363.43359375,0.0,,2.0,0.0,20914.263671875
2344.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,15282.28125,0.0,,2.0,0.0,16743.09765625
2344.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,15282.28125,0.0,,2.0,0.0,19375.951171875
2345.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,23495.52734375,0.0,,2.0,0.0,25243.548828125
2345.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,23495.52734375,0.0,,2.0,0.0,24292.34765625
2346.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,25768.27734375,0.0,,2.0,0.0,23532.0
2346.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,25768.27734375,0.0,,2.0,0.0,25564.669921875
2347.0,1975.0,,44.0,12.0,0.0,1.0,0.0,,24669.12890625,0.0,,2.0,0.0,24418.208984375
2347.0,1978.0,,44.0,12.0,0.0,1.0,0.0,,24669.12890625,0.0,,2.0,0.0,25564.669921875
2348.0,1975.0,,44.0,10.0,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,4665.58056640625
2348.0,1978.0,,44.0,10.0,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,4241.0751953125
2349.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,15734.8720703125,0.0,,2.0,0.0,25243.548828125
2349.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,15734.8720703125,0.0,,2.0,0.0,25564.669921875
2350.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,23089.958984375,0.0,,2.0,0.0,23499.7734375
2350.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,23089.958984375,0.0,,2.0,0.0,25564.669921875
2351.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,20754.513671875,0.0,,2.0,0.0,19199.419921875
2351.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,20754.513671875,0.0,,2.0,0.0,22566.36328125
2352.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2352.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2353.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,10487.955078125,0.0,,2.0,0.0,7247.2255859375
2353.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,10487.955078125,0.0,,2.0,0.0,9489.9599609375
2354.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,20454.74609375,0.0,,2.0,0.0,19920.919921875
2354.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,20454.74609375,0.0,,2.0,0.0,18514.435546875
2355.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,13152.5576171875,0.0,,2.0,0.0,17946.193359375
2355.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,13152.5576171875,0.0,,2.0,0.0,17629.27734375
2356.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,21307.02734375,0.0,,2.0,0.0,23811.291015625
2356.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,21307.02734375,0.0,,2.0,0.0,6221.22900390625
2357.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,25382.30078125,0.0,,2.0,0.0,25243.548828125
2357.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,25382.30078125,0.0,,2.0,0.0,25564.669921875
2358.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,2615.62109375,0.0,,2.0,0.0,3808.01611328125
2358.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,2615.62109375,0.0,,2.0,0.0,2079.161376953125
2359.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2359.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2360.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,17893.984375,0.0,,2.0,0.0,22558.064453125
2360.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,17893.984375,0.0,,2.0,0.0,25564.669921875
2361.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,24702.435546875,0.0,,2.0,0.0,22567.015625
2361.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,24702.435546875,0.0,,2.0,0.0,24800.685546875
2362.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,12063.2060546875,0.0,,2.0,0.0,23399.515625
2362.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,12063.2060546875,0.0,,2.0,0.0,14969.3701171875
2363.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,10634.900390625,0.0,,2.0,0.0,3879.629150390625
2363.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,10634.900390625,0.0,,2.0,0.0,20036.494140625
2364.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2364.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2365.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2365.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0
2366.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,22355.234375,0.0,,2.0,0.0,21793.59765625
2366.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,22355.234375,0.0,,2.0,0.0,3250.99853515625
2367.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2367.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2368.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,21393.234375,0.0,,2.0,0.0,25243.548828125
2368.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,21393.234375,0.0,,2.0,0.0,25564.669921875
2369.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2369.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2370.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2370.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,19284.33203125
2371.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,22445.361328125,0.0,,2.0,0.0,23258.080078125
2371.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,22445.361328125,0.0,,2.0,0.0,23847.55078125
2372.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,20384.2109375,0.0,,2.0,0.0,19213.7421875
2372.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,20384.2109375,0.0,,2.0,0.0,18789.29296875
2373.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,19880.6796875,0.0,,2.0,0.0,19532.419921875
2373.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,19880.6796875,0.0,,2.0,0.0,0.0
2374.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,14494.65625,0.0,,2.0,0.0,19328.322265625
2374.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,14494.65625,0.0,,2.0,0.0,7765.453125
2375.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,20870.109375,0.0,,2.0,0.0,22275.193359375
2375.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,20870.109375,0.0,,2.0,0.0,25564.669921875
2376.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,18597.361328125,0.0,,2.0,0.0,21127.59765625
2376.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,18597.361328125,0.0,,2.0,0.0,21313.25
2377.0,1975.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25243.548828125
2377.0,1978.0,,51.0,12.0,0.0,1.0,0.0,,25862.322265625,0.0,,2.0,0.0,25564.669921875
2378.0,1975.0,,55.0,8.0,0.0,0.0,1.0,,5111.72705078125,0.0,,2.0,0.0,7705.54833984375
2378.0,1978.0,,55.0,8.0,0.0,0.0,1.0,,5111.72705078125,0.0,,2.0,0.0,14700.423828125
